data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
7002185,51,ARM 802.00,802,2018-04-05,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 5 April, military forces of Azerbaijan fired with small arms on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1585587675,ARM
7002186,51,ARM 803.00,803,2018-04-05,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Kayan,41.0056,45.2305,2,Ministry of Foreign Affairs of Armenia,Other,"On 5 April, military forces of Azerbaijan fired with small arms on the positions of the military forces of Armenia located near Kayan, Idjevan.",0,1585587675,ARM
7279754,51,ARM 357.00,357,2018-04-05,2018,1,Protests,Peaceful protest,Protesters (Armenia),Reject Serzh,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Azatutyun; Armtimes,National,"On 5 April 2018, in Yerevan, members of the 'Merzhir Serzhin' (Reject Serzh) initiative organized a protest against the appointment of the president of Armenia Serzh Sargsyan as the prime minister of the country and started a donation campaign for his pension. [size=no report]",0,1604356503,ARM
6195938,51,ARM 356.00,356,2018-04-05,2018,1,Protests,Peaceful protest,Protesters (Armenia),LGBT (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Azatutyun,National,"On 5 April, in Yerevan, LGBT community members and a group of young people held a protest in front of the Prosecutor's Office building, expressing concern that law enforcement officials were not effective in the case of sexually-oriented hate crimes in Armenia. [size=no report]",0,1572006472,ARM
7208743,51,ARM 799.00,799,2018-04-04,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 4 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chinari, Tavush, in 2 reported incidents during that day.",0,1600118397,ARM
7208747,51,ARM 801.00,801,2018-04-04,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Voskepar,41.0654,45.0595,2,Ministry of Foreign Affairs of Armenia,Other,"On 4 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Voskepar, Noyemberyan.",0,1600118397,ARM
7208420,51,ARM 798.00,798,2018-04-04,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Berkaber,41.0555,45.1459,2,Ministry of Foreign Affairs of Armenia,Other,"On 4 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berkaber, Idjevan.",0,1600118396,ARM
7208421,51,ARM 797.00,797,2018-04-04,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Baghanis,41.1104,45.0567,2,Ministry of Foreign Affairs of Armenia,Other,"On 4 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Baghanis, Noyemberyan.",0,1600118396,ARM
7208422,51,ARM 800.00,800,2018-04-04,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Vazashen,40.9963,45.2858,2,Ministry of Foreign Affairs of Armenia,Other,"On 4 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Vazashen, Idjevan, in 3 reported incidents during that day.",0,1600118396,ARM
7208424,51,ARM 796.00,796,2018-04-04,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 4 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 6 reported incidents during that day.",0,1600118396,ARM
7002193,51,ARM 792.00,792,2018-04-03,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 3 April, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yeraskh, Ararat.",0,1585587675,ARM
7002194,51,ARM 793.00,793,2018-04-03,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 3 April, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygedzor, Tavush.",0,1585587675,ARM
7002195,51,ARM 794.00,794,2018-04-03,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygepar,40.9293,45.4663,2,Ministry of Foreign Affairs of Armenia,Other,"On 3 April, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygepar, Tavush.",0,1585587675,ARM
7002196,51,ARM 795.00,795,2018-04-03,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Dovegh,41.1856,45.0276,2,Ministry of Foreign Affairs of Armenia,Other,"On 3 April, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Dovegh, Noyemberyan.",0,1585587675,ARM
6195670,51,ARM 324.00,324,2018-04-03,2018,1,Protests,Peaceful protest,Protesters (Armenia),Labour Group (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Shirak,Akhuryan,,Gyumri,40.7847,43.8416,1,A1+,National,"On 3 April, in Gyumri, a protest of several dozen minibus drivers against recent changes to legal regulations as to vehicle exploitation. [size=several dozen]",0,1572006472,ARM
6196768,51,ARM 295.00,295,2018-04-02,2018,1,Strategic developments,Change to group/activity,Military Forces of Russia (2000-),,8,,,0,80,Caucasus and Central Asia,Armenia,Shirak,Akhuryan,,Gyumri,40.7847,43.8416,2,ITAR-TASS,Regional,"On 2 April, near Gyumri, 1000 Russian troops have been put on alert during snap drills. The drills came along rising political tensions in Armenia.",0,1572006473,ARM
7208753,51,ARM 790.00,790,2018-04-02,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Kayan,41.0056,45.2305,2,Ministry of Foreign Affairs of Armenia,Other,"On 2 April, military forces of Azerbaijan fired with small arms/heavy machine guns on the positions of the military forces of Armenia located near Kayan, Idjevan.",0,1600118397,ARM
7208768,51,ARM 788.00,788,2018-04-02,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 2 April, military forces of Azerbaijan fired with small arms/heavy machine guns on the positions of the military forces of Armenia located near Aygedzor, Tavush.",0,1600118397,ARM
7208674,51,ARM 789.00,789,2018-04-02,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygepar,40.9293,45.4663,2,Ministry of Foreign Affairs of Armenia,Other,"On 2 April, military forces of Azerbaijan fired with small arms/heavy machine guns on the positions of the military forces of Armenia located near Aygepar, Tavush.",0,1600118397,ARM
7208432,51,ARM 791.00,791,2018-04-02,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Kolagir,40.7942,45.4210,2,Ministry of Foreign Affairs of Armenia,Other,"On 2 April, military forces of Azerbaijan fired with small arms/heavy machine guns on the positions of the military forces of Armenia located near Kolagir, Tavush.",0,1600118396,ARM
6195204,51,ARM 71.00,71,2018-03-31,2018,1,Protests,Peaceful protest,Protesters (Armenia),My Step Alliance,6,,,0,60,Caucasus and Central Asia,Armenia,Shirak,Akhuryan,,Gyumri,40.7847,43.8416,1,Armenpress; ARMINFO News Agency,National,"On 31 March, in Gyumri, My step initiative led by Nikol Pashinyan started 14 days long march from Gyumri to Yerevan in protest to the Armenian Government. The particular march has subsequently led the president of Armenia to resign. [size=no report]",0,1572006472,ARM
7208757,51,ARM 787.00,787,2018-03-31,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Vazashen,40.9963,45.2858,2,Ministry of Foreign Affairs of Armenia,Other,"On 31 March, military forces of Azerbaijan fired with sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Vazashen, Idjevan.",0,1600118397,ARM
7208436,51,ARM 786.00,786,2018-03-31,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,Ministry of Foreign Affairs of Armenia,Other,"On 31 March, military forces of Azerbaijan fired with sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berdavan, Noyemberyan.",0,1600118396,ARM
7002203,51,ARM 784.00,784,2018-03-30,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Vazashen,40.9963,45.2858,2,Ministry of Foreign Affairs of Armenia,Other,"On 30 March, military forces of Azerbaijan fired with small arms on the positions of the military forces of Armenia located near Vazashen, Idjevan.",0,1585587675,ARM
7002204,51,ARM 783.00,783,2018-03-30,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 30 March, military forces of Azerbaijan fired with small arms on the positions of the military forces of Armenia located near Chinari, Tavush, in 2 reported incidents during that day.",0,1585587675,ARM
7002205,51,ARM 782.00,782,2018-03-30,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Aygehovit,40.9793,45.2525,2,Ministry of Foreign Affairs of Armenia,Other,"On 30 March, military forces of Azerbaijan fired with small arms on the positions of the military forces of Armenia located near Aygehovit, Idjevan.",0,1585587675,ARM
7002206,51,ARM 785.00,785,2018-03-30,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Voskepar,41.0654,45.0595,2,Ministry of Foreign Affairs of Armenia,Other,"On 30 March, military forces of Azerbaijan fired with small arms on the positions of the military forces of Armenia located near Voskepar, Noyemberyan.",0,1585587675,ARM
7156197,51,ARM 4201.00,4201,2018-03-30,2018,1,Protests,Peaceful protest,Protesters (Armenia),Heritage Party,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,1in,National,"On 30 March 2018, a protest against President Serzh Sargsyan's possible appointment as the country's next prime minister was organized in Yerevan. Among the protestors were the members of Heritage Party. [size=no report]",0,1594652674,ARM
7207960,51,ARM 781.00,781,2018-03-29,2018,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Berkaber,41.0555,45.1459,2,Ministry of Foreign Affairs of Armenia,Other,"On 29 March, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Berkaber, Idjevan.",0,1600118394,ARM
7207719,51,ARM 780.00,780,2018-03-29,2018,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,Ministry of Foreign Affairs of Armenia,Other,"On 29 March, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Berdavan, Noyemberyan, in 2 reported incidents during that day.",0,1600118394,ARM
7208080,51,ARM 779.00,779,2018-03-29,2018,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 29 March, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 3 reported incidents during that day.",0,1600118395,ARM
7279766,51,ARM 72.00,72,2018-03-29,2018,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,A1+; Hraparak; BBC News,National-International,"On 29 March, in Yerevan, a rally was held outside the Representative Office of Artsakh in solidarity with a civic activist teenager, who claimed she was detained and physically assaulted at a police station in the territory controlled by military forces of Artsakh. She said that the police officers mocked on her for having blue hair, intimidated her and continuously abused her verbally and physically. The protesters were carrying posters that read 'Blue Hair against Militarization' and 'Blue Hair against Police'. [size=no report]",0,1604356504,ARM
6195641,51,ARM 80.00,80,2018-03-29,2018,1,Protests,Peaceful protest,Protesters (Armenia),Labour Group (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,A1+,National,"On 29 March, in Yerevan, a protest of taxi drivers against new Ministry of Transport road policy. [size=no report]",0,1572006472,ARM
7207354,51,ARM 778.00,778,2018-03-29,2018,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,,Jil,40.4529,45.4497,2,Ministry of Foreign Affairs of Armenia,Other,"On 29 March, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Jil, Karmir.",0,1600118393,ARM
